Código,Descripción,Referencia,Ud Medida,Grupo,Udad de Negocio,Proveedor,Ult Precio,Ult Costo,Precio Elite,Precio publico,%IVA,Margen,Codigo de barra,Diseño,Sub-Grupo,LINEA,UNIDAD REFERENCIADA,PRINCIPIO ACTIVO,categoria padre-hijo,descripcion (Notas Internas)
11BOGAG08P1491,CARAVANAS DC PAQUETE * 20 UND,1491,UNIDAD,ANTIPARASITARIOS,GANADERIA,BOGAL VET S.A.S.,0,0,,,0,19.3,11BOGAG08P1491,UNIDAD,ANTIPARASITARIO,GANADERIA,OREJERAS  * 20,DIAZINON- CLORPIRIFOS ,ANTIPARASITARIOS / ANTIPARASITARIO,UNIDAD // OREJERAS  * 20
26PHARG08P2137,CARBIMID INY. * 1.2 GR,2137,UNIDAD,ANTIPARASITARIOS,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG08P2137,GRAMOS,HEMOPARASITICIDA,GANADERIA,"INYECTABLE * 1,2GR",NO APLICA,ANTIPARASITARIOS / HEMOPARASITICIDA,"GRAMOS // INYECTABLE * 1,2GR"
13CALIG16P2589,CARDIO B TABS RECUBIERTAS CJA * 30 TABS,2589,UNIDAD,ESPECIALIDADES MEDICAS,MASCOTAS,COMPAÑIA CALIFORNIA,83564.25949,68272,,,0,18.3,7707115300553,TABLETA,CARDIOPROTECTOR,MASCOTAS,TABLETAS * 30,BENAZEPRIL,ESPECIALIDADES MEDICAS / CARDIOPROTECTOR,TABLETA // TABLETAS * 30
13CALIG16P2590,CARDIO B+E 10/80 CAJA * 30 TAB,2590,UNIDAD,ESPECIALIDADES MEDICAS,MASCOTAS,COMPAÑIA CALIFORNIA,108776.0098,88870,,,0,18.3,7707115300331,TABLETA,CARDIOPROTECTOR,MASCOTAS,TABLETAS * 30,BENAZEPRIL- ESPIRONOLACTONA,ESPECIALIDADES MEDICAS / CARDIOPROTECTOR,TABLETA // TABLETAS * 30
13CALIG16P2591,CARDIO B+E 5/40 CAJA * 30 TAB,2591,UNIDAD,ESPECIALIDADES MEDICAS,MASCOTAS,COMPAÑIA CALIFORNIA,90701.34639,74103,,,0,18.3,7707115300324,TABLETA,CARDIOPROTECTOR,MASCOTAS,TABLETAS * 30,BENAZEPRIL- ESPIRONOLACTONA,ESPECIALIDADES MEDICAS / CARDIOPROTECTOR,TABLETA // TABLETAS * 30
31VICAG16P1257,CARDIOTON * 20 ML,1257,UNIDAD,ESPECIALIDADES MEDICAS,GANADERIA,VICAR FARMACEUTICA S.A.,27210,22312,,,0,18,31VICAG16P125,MILILITROS,ANALEPTICO,GANADERIA,INYECTABLE * 20ML,CAFEINA- ALCANFOR,ESPECIALIDADES MEDICAS / ANALEPTICO,MILILITROS // INYECTABLE * 20ML
31VICAG16P1258,CARDIOTON AMP. * 5 ML,1258,UNIDAD,ESPECIALIDADES MEDICAS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG16P1258,MILILITROS,ANALEPTICO,GANADERIA,INYECTABLE * 5ML,CAFEINA- ALCANFOR,ESPECIALIDADES MEDICAS / ANALEPTICO,MILILITROS // INYECTABLE * 5ML
29VECOG27P2202,CARMINAL PETS * 150 ML,2202,UNIDAD,SUPLEMENTOS ALIMENTICIOS,MASCOTAS,VECOL S.A.,101626,82012,,,5,19.3,29VECOG27P2202,MILILITROS,SUPLEMENTOS ALMENTICIOS,MASCOTAS,SUSPENSIÓN * 150ML,GLUTAMINA- ALOE VERA- VITAMINAS DEL COMPLEJO B- ACIDO GLICIRRICINICO- L-CARNOSINA- HINOJO,SUPLEMENTOS ALIMENTICIOS / SUPLEMENTOS ALMENTICIOS,MILILITROS // SUSPENSIÓN * 150ML
40COLVG04P2840,CARPRODOL 100 MG BLISTER * 3 TAB,2840,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIO COLOMBIANO DE VETERINARIA S.A,8159,6446,,,0,21,40COLVG04P2840,UNIDAD,AINES,MASCOTAS,TABLETAS * 100,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,UNIDAD // TABLETAS * 100
40COLVG04P2841,CARPRODOL 75 MG BLISTER * 3 TAB,2841,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIO COLOMBIANO DE VETERINARIA S.A,6452,5097,,,0,21,40COLVG04P2841,UNIDAD,AINES,MASCOTAS,UNIDAD,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,UNIDAD // UNIDAD
14HEELG18P1921,CARTILAGO SUIS CJA * 5 AMP,1921,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1921,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
32VIRBG16P2470,CASQUIL * 250 GR,2470,UNIDAD,ESPECIALIDADES MEDICAS,EQUINOS,COOPERATIVA DE GANADEROS DEL CENTRO,0,0,,,0,10.3,32VIRBG16P2470,GRAMOS,DERMATOLOGICOS,EQUINOS,250GR,ALQUITRAN VEGETAL- FORMOL- SOLVESSO,ESPECIALIDADES MEDICAS / DERMATOLOGICOS,GRAMOS // 250GR
25NOVAG09P1736,CASQUITOS CREMA TOPICA * 200 GR,1736,UNIDAD,ANTISEPTICOS-DESINFECTANTES,EQUINOS,NOVALFARM LTDA,29500,23600,,,0,20,7709990307245,GRAMOS,DERMATOLOGICOS,EQUINOS,CREMA * 220GR,YODO- FORMOL,ANTISEPTICOS-DESINFECTANTES / DERMATOLOGICOS,GRAMOS // CREMA * 220GR
37INSMG21P2738,CATETER BLANCO BOVINOS BOLSA * 25 UND,2738,UNIDAD,INSUMOS PECUARIOS,GANADERIA,INSMEVET S EN C,0,0,,,0,20,37INSMG21P2738,PAQUETE,INSUMO,GANADERIA,PAQUETE,NO APLICA,INSUMOS PECUARIOS / INSUMO,PAQUETE // PAQUETE
37INSMG21P2739,CATETER ESPIRAL INSEMIN CERDOS * 4 UNID,2739,UNIDAD,INSUMOS PECUARIOS,PORCICULTURA,INSMEVET S EN C,0,0,,,0,20,37INSMG21P2739,PAQUETE,INSUMO,PORCICULTURA,PAQUETE,NO APLICA,INSUMOS PECUARIOS / INSUMO,PAQUETE // PAQUETE
37INSMG20P2745,CATETER Nª 16 G,2745,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2745,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD
37INSMG20P2740,CATETER N° 14 G,2740,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2740,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD
37INSMG20P2741,CATETER N° 18 G,2741,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2741,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD
37INSMG20P2742,CATETER N° 20 G,2742,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2742,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD
37INSMG20P2743,CATETER N° 22 G,2743,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2743,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD
37INSMG20P2744,CATETER N° 24 G,2744,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2744,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD
37INSMG21P2746,CATETER TAL TRANSPAR BOVINOS  PAQ * 25 UNID,2746,UNIDAD,INSUMOS PECUARIOS,GANADERIA,INSMEVET S EN C,0,0,,,0,20,37INSMG21P2746,PAQUETE,INSUMO,GANADERIA,PAQUETE,NO APLICA,INSUMOS PECUARIOS / INSUMO,PAQUETE // PAQUETE
37INSMG20P2747,CATGUT # 2-0 CROMADO INSMEVET,2747,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2747,UNIDAD,INSUMO,INSUMOS,UNIDAD,CATGUT,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD
34ZOETG10P2673,CATTLEMASTER GOLD FP5 L5 * 25 DOSIS,2673,UNIDAD,BIOLOGICOS,GANADERIA,ZOETIS COLOMBIA S.A.S,0,0,,,0,20,34ZOETG10P2673,DOSIS,VACUNAS,GANADERIA,INYECTABLE*25DOSIS,VIRUS DE RINOTRAQUETISIS INFECCIOSA BOVINA (IBR)- V DIARREA VIRAL BOVINA TIPO 1 (DVB-1)- V DIARREA VIRAL BOVINA TIPO 2 (DVB-2) - V PARAINFLUEZA TIPO 3 (PI3) - V RESPIRATORIO SINCITIAL BOVINO (BRSV)- LEPTOSPIRA CANICOLA- L GRIPPOTHYPHOSA- L HARDJO- L ICTEROHAEMORRHAGIAE- L POMONA,BIOLOGICOS / VACUNAS,DOSIS // INYECTABLE*25DOSIS
11BOGAG07P1492,CEFAKAN JGA * 5 GR,1492,UNIDAD,ANTIMICROBIANOS,GANADERIA,BOGAL VET S.A.S.,0,0,,,0,19.3,11BOGAG07P1492,GRAMOS,ANTIBIOTICO,GANADERIA,JERINGA * 5GR,CEFALEXINA- KANAMICINA SULFATO,ANTIMICROBIANOS / ANTIBIOTICO,GRAMOS // JERINGA * 5GR
11BOGAG07P1494,CEFALEXINA 200 OVER * 100 ML,1494,UNIDAD,ANTIMICROBIANOS,GANADERIA,BOGAL VET S.A.S.,98513,79500,,,0,19.3,11BOGAG07P1494,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 100ML,CEFALEXINA,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 100ML
11BOGAG07P1493,CEFALEXINA 200 OVER * 250 ML,1493,UNIDAD,ANTIMICROBIANOS,GANADERIA,BOGAL VET S.A.S.,141264,114000,,,0,19.3,11BOGAG07P149,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 200ML,NO APLICA,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 200ML
11BOGAG07P1495,CEFALEXINA P.A OVER 500 MG BLISTER * 10 TABS,1495,UNIDAD,ANTIMICROBIANOS,MASCOTAS,BOGAL VET S.A.S.,16548,13354,,,0,19.3,11BOGAG07P1495,TABLETA,ANTIBIOTICO,MASCOTAS,TABLETAS * 10,CEFALEXINA,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // TABLETAS * 10
40COLVG0712833,CEFALONG BLISTER 5 TABS * 1000 MG,2833,UNIDAD,ANTIMICROBIANOS,MASCOTAS,LABORATORIO COLOMBIANO DE VETERINARIA S.A,13405.06329,10590,,,0,21,7798166871895,TABLETA,ANTIBIOTICO,MASCOTAS,UNIDAD,NO APLICA,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // UNIDAD
40COLVG07P2834,CEFALONG BLISTER 8 TABS * 500 MG,2833,UNIDAD,ANTIMICROBIANOS,MASCOTAS,LABORATORIO COLOMBIANO DE VETERINARIA S.A,13094.93671,10345,,,0,21,7798166871901,TABLETA,ANTIBIOTICO,MASCOTAS,UNIDAD,NO APLICA,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // UNIDAD
30VETLG07P2022,CEFAMAX BLISTER * 10 TABS,2022,UNIDAD,ANTIMICROBIANOS,MASCOTAS,VET LAT COLOMBIA S.A.S.,0,0,,,0,26.3,30VETLG07P2022,TABLETA,ANTIBIOTICO,MASCOTAS,TABLETAS * 10,CEFALEXINA,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // TABLETAS * 10
19CHALG07P1438,CEFEXIM 20% SOBRE * 100 GR,1438,UNIDAD,ANTIMICROBIANOS,AVICULTURA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG07P1438,GRAMOS,ANTIBIOTICO,AVICULTURA,SOBRE * 100GR,CIPROFLOXACINA ,ANTIMICROBIANOS / ANTIBIOTICO,GRAMOS // SOBRE * 100GR
19CHALG07P1439,CEFEXIM 20% SOBRE * 30 GR,1439,UNIDAD,ANTIMICROBIANOS,AVICULTURA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,6899,5601.86,,,0,18.8,19CHALG07P143,GRAMOS,ANTIBIOTICO,AVICULTURA,SOBRE * 30GR,CIPROFLOXACINA ,ANTIMICROBIANOS / ANTIBIOTICO,GRAMOS // SOBRE * 30GR
11BOGAG07P1496,CEFTIOFUR LPU OVER * 100 ML,1496,UNIDAD,ANTIMICROBIANOS,GANADERIA,BOGAL VET S.A.S.,0,0,,,0,19.3,11BOGAG07P1496,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 100ML,CEFTIOFUR,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 100ML
22SERVG07P1234,CEFTISER * 10 ML,1234,UNIDAD,ANTIMICROBIANOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,15840.74074,12831,,,0,19,22SERVG07P1234,MILILITRO,ANTIBIOTICO,MASCOTAS,,CEFTIOFUR,ANTIMICROBIANOS / ANTIBIOTICO,MILILITRO // 
22SERVG07P1097,CEFTISER S.I * 100 ML,1097,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007406103,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 100ML,CEFTIOFUR,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 100ML
22SERVG07P1098,CEFTISER S.I * 50 ML,1098,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007406110,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 50ML,CEFTIOFUR,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 50ML
19CHALG07P1440,CEFTRIOL SUSP INTRAUT JGA * 19 GR,1440,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG07P1440,GRAMOS,ANTIBIOTICO,GANADERIA,JERINGA * 19 GR,CEFAPIRINA BENZATINICA,ANTIMICROBIANOS / ANTIBIOTICO,GRAMOS // JERINGA * 19 GR
24LZOOG26P1562,CEP. DIENTES SMALL (DENTAL CARE) * 4 UNDS,1562,UNIDAD,SNACKS,MASCOTAS,LABORATORIOS ZOO S.A.S.,0,0,,,5,18.3,24LZOOG26P1562,PAQUETE,SNACKS,MASCOTAS,PAQUETE * 4,NO APLICA,SNACKS / SNACKS,PAQUETE // PAQUETE * 4
14HEELG18P1922,CERECOMP COMP. CJA * 5 AMP,1922,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1922,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
41GABRG16P2836,CERENIA * 20 ML (M),2836,UNIDAD,ESPECIALIDADES MEDICAS,MASCOTAS,GABRICA S.A,227907,186200,,,0,18.3,541436047973,MILILITRO,ANTIEMETICO,MASCOTAS,,CITRATO DE MAROPITANT MONOHIDRATO,ESPECIALIDADES MEDICAS / ANTIEMETICO,MILILITRO // 
23LAVMG08P2332,CEROVEM 15% ORAL FCO * 1 LITRO,2332,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS V.M. LTDA.,0,0,,,0,20,23LAVMG08P2332,LITROS,ANTIPARASITARIO,GANADERIA,SUSPENSIÓN * LITRO,FENBENDAZOL 15%,ANTIPARASITARIOS / ANTIPARASITARIO,LITROS // SUSPENSIÓN * LITRO
23LAVMG08P2333,CEROVEM 15% ORAL FCO * 100 ML,2333,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS V.M. LTDA.,0,0,,,0,20,23LAVMG08P2333,MILILITROS,ANTIPARASITARIO,GANADERIA,SUSPENSIÓN * 100ML,FENBENDAZOL 15%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // SUSPENSIÓN * 100ML
23LAVMG08P2334,CEROVEM 15% ORAL FCO * 500 ML,2334,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS V.M. LTDA.,0,0,,,0,20,23LAVMG08P2334,MILILITROS,ANTIPARASITARIO,GANADERIA,SUSPENSIÓN * 500ML,FENBENDAZOL 15%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // SUSPENSIÓN * 500ML
16INVEG23P1873,CERULINE * 120 ML,1873,UNIDAD,OTICOS-OFTALMICOS,MASCOTAS,INVET SA,28106,22963,,,0,18.3,16INVEG23P187,MILILITROS,OTICO,MASCOTAS,GOTERO * 120ML,ÁCIDO SALICÍLICO- ÁCIDO BÓRICO- ÁCIDO ACÉTICO,OTICOS-OFTALMICOS / OTICO,MILILITROS // GOTERO * 120ML
33WEISSG13P2279,CHAMPU AVENAE CLEAN * 120 ML,2279,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,WEISS PHARMA SAS,0,0,,,0,20,33WEISSG13P2279,MILILITROS,LINEA DE ASEO,MASCOTAS,120 ML,AVENA- COCOAMIDA- TITANIO- GENAMIL- GLICERINA- VISCOCHEM- AC CITRICO- PARABENOS,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 120 ML
33WEISSG13P2280,CHAMPU AVENAE CLEAN * 250 ML,2280,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,WEISS PHARMA SAS,0,0,,,0,20,33WEISSG13P2280,MILILITROS,LINEA DE ASEO,MASCOTAS,250 ML,AVENA- COCOAMIDA- TITANIO- GENAMIL- GLICERINA- VISCOCHEM- AC CITRICO- PARABENOS,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 250 ML
21PROVG13P1018,CHAMPU BRILLO * 120 ML,1018,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,LABORATORIOS PROVET S.A.S,1.219512195,1,,,0,18,21PROVG13P1018,MILILITROS,LINEA DE ASEO,MASCOTAS,120 ML,IRGASAN,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 120 ML
21PROVG13P1019,CHAMPU BRILLO * 2 LITROS,1019,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG13P1019,LITROS,LINEA DE ASEO,MASCOTAS,2 LITROS,IRGASAN,CUIDADO DE MASCOTAS / LINEA DE ASEO,LITROS // 2 LITROS
21PROVG13P1020,CHAMPU BRILLO * 250 ML,1020,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG13P1020,MILILITROS,LINEA DE ASEO,MASCOTAS,250 ML,IRGASAN,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 250 ML
21PROVG13P1021,CHAMPU BRILLO * 500 ML,1021,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG13P1021,MILILITROS,LINEA DE ASEO,MASCOTAS,500 ML,IRGASAN,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 500 ML
21PROVG13P1022,CHAMPU BRILLO SOBRE * 22 GR,1022,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,LABORATORIOS PROVET S.A.S,4290.243902,3518,,,0,18,7706358000862,GRAMOS,LINEA DE ASEO,MASCOTAS,22 GR,IRGASAN,CUIDADO DE MASCOTAS / LINEA DE ASEO,GRAMOS // 22 GR
25NOVAG13P1737,CHAMPU CANIS Y FELIS ALOE VERA * 20 LITROS,1737,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,529041.25,423233,,,0,20,7709622512047,LITROS,LINEA DE ASEO,MASCOTAS,20 LITROS,ORTIGA- ALOE VERA- ACONDICIONADOR,CUIDADO DE MASCOTAS / LINEA DE ASEO,LITROS // 20 LITROS
25NOVAG13P1738,CHAMPU CANIS Y FELIS ALOE VERA * 200 ML.,1738,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,20792.5,16634,,,0,20,7709990511536,MILILITROS,LINEA DE ASEO,MASCOTAS,200 ML,NO APLICA,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 200 ML
25NOVAG13P1739,CHAMPU CANIS Y FELIS ALOE VERA * 30 ML,1739,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,4105,3284,,,0,20,7709417502390,MILILITROS,LINEA DE ASEO,MASCOTAS,30 ML,ORTIGA- ALOE VERA- ACONDICIONADOR,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 30 ML
25NOVAG13P1740,CHAMPU CANIS Y FELIS ALOE VERA * GALON,1740,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,131341.25,105073,,,0,20,25NOVAG13P1740,GALON,LINEA DE ASEO,MASCOTAS,GALON,ORTIGA- ALOE VERA- ACONDICIONADOR,CUIDADO DE MASCOTAS / LINEA DE ASEO,GALON // GALON
25NOVAG13P1741,CHAMPU CANIS Y FELIS ALOE VERA * LITRO,1741,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,46603.75,37283,,,0,20,7709273978063,LITROS,LINEA DE ASEO,MASCOTAS,1 LITRO,ORTIGA- ALOE VERA- ACONDICIONADOR,CUIDADO DE MASCOTAS / LINEA DE ASEO,LITROS // 1 LITRO
25NOVAG13P1742,CHAMPU CANIS Y FELIS CLORHEXIDINA * 20 LITROS,1742,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,0,0,,,0,20,25NOVAG13P1742,LITROS,LINEA DE ASEO,MASCOTAS,20 LITROS,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,LITROS // 20 LITROS
25NOVAG13P1743,CHAMPU CANIS Y FELIS CLORHEXIDINA * 200 ML,1743,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,21728.75,17383,,,0,20,25NOVAG13P1743,MILILITROS,LINEA DE ASEO,MASCOTAS,200 ML,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 200 ML
25NOVAG13P1744,CHAMPU CANIS Y FELIS CLORHEXIDINA * 30 ML,1744,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,4248.75,3399,,,0,20,25NOVAG13P1744,MILILITROS,LINEA DE ASEO,MASCOTAS,30 ML,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 30 ML
25NOVAG13P1745,CHAMPU CANIS Y FELIS CLORHEXIDINA * GALON,1745,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,0,0,,,0,20,25NOVAG13P1745,GALON,LINEA DE ASEO,MASCOTAS,GALON,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,GALON // GALON
25NOVAG13P1746,CHAMPU CANIS Y FELIS CLORHEXIDINA * LITRO,1746,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,0,0,,,0,20,25NOVAG13P1746,LITROS,LINEA DE ASEO,MASCOTAS,1 LITRO,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,LITROS // 1 LITRO
25NOVAG13P1747,CHAMPU CANIS Y FELIS KETO-SKIN * 200 ML (KETOCONAZOL),1747,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,32656.25,26125,,,0,20,25NOVAG13P174,MILILITROS,LINEA DE ASEO,MASCOTAS,200 ML,NO APLICA,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 200 ML
32VIRBG13P2471,CHAMPU CLORHEXIN * 240 ML,2471,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,COOPERATIVA DE GANADEROS DEL CENTRO,24062.87787,19900,,,0,17.3,32VIRBG13P2471,MILILITROS,LINEA DE ASEO,MASCOTAS,240 ML,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 240 ML
32VIRBG13P2472,CHAMPU CLORHEXIN 3.0 * 250 ML,2472,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,COOPERATIVA DE GANADEROS DEL CENTRO,26541.71705,21950,,,0,17.3,32VIRBG13P2472,MILILITROS,LINEA DE ASEO,MASCOTAS,250 ML,CLORHEXIDINA 3%,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 250 ML
33WEISSG13P2281,CHAMPU DERMICLEAN * 250 ML,2281,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,WEISS PHARMA SAS,30256,23600,,,0,22,33WEISSG13P2281,MILILITROS,LINEA DE ASEO,MASCOTAS,250 ML,"CLORHEXIDINA 2,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 250 ML
33WEISSG13P2282,CHAMPU DERMICLEAN * 500 ML,2282,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,WEISS PHARMA SAS,47436,37000,,,0,22,33WEISSG13P22,MILILITROS,LINEA DE ASEO,MASCOTAS,500 ML,"CLORHEXIDINA 2,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 500 ML
12CELLG13P2413,CHAMPU FRECUENCE * 120 ML,2413,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,CELLS FARMACEUTICA,14724,11485,,,0,22,7708473111362,MILILITROS,LINEA DE ASEO,MASCOTAS,120 ML,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 120 ML
12CELLG13P2414,CHAMPU FRECUENCE * 250 ML,2414,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,CELLS FARMACEUTICA,21136,16486,,,0,22,7708433111904,MILILITROS,LINEA DE ASEO,MASCOTAS,250 ML,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 250 ML
12CELLG12P2415,CHAMPU FRECUENCE EQUINO * 2 LITROS,2415,UNIDAD,CUIDADO DE EQUINOS,EQUINOS,CELLS FARMACEUTICA,0,0,,,0,20,12CELLG12P2415,LITROS,LINEA DE ASEO,EQUINOS,2 LITROS,"CLORHEXIDINA 0,5%",CUIDADO DE EQUINOS / LINEA DE ASEO,LITROS // 2 LITROS
12CELLG13P2416,CHAMPU FRECUENCE PERROS * 2 LITROS,2416,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,CELLS FARMACEUTICA,0,0,,,0,20,12CELLG13P2416,LITROS,LINEA DE ASEO,MASCOTAS,2 LITROS,"CLORHEXIDINA 0,5%",CUIDADO DE MASCOTAS / LINEA DE ASEO,LITROS // 2 LITROS
